rlregion,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RL39922,236.83329414584637,-0.8385034893297265,0.14248937304674322,-5.884673863044214,3.98839675889385e-9,9.246000040684044e-9
RL33316,58.345836276483404,-1.007014290062092,0.17115181789341616,-5.883748723540901,4.010766152616579e-9,9.295662879087754e-9
RL2707,1148.6742290193886,0.812588456868626,0.13812048719482514,5.883185567702448,4.024442709800098e-9,9.325159841962474e-9
RL49383,76.73760726970416,-0.9172551766618096,0.15595942145102157,-5.881370731744282,4.068826577469837e-9,9.425778955120027e-9
RL63409,72.98948344160989,-0.8704758229994406,0.1480133313348995,-5.881063652502188,4.076383524968807e-9,9.44105806962115e-9
RL56450,1045.1377415470215,0.5706211574475512,0.09720084791365748,5.8705368285925665,4.343862695553088e-9,1.0058177710523772e-8
RL17657,92.43100199421328,-1.0953198702140792,0.18663225461464106,-5.868866946261242,4.387833743283253e-9,1.01575972086378e-8
RL38569,366.3045748126713,0.7747874716043791,0.13203268398168708,5.868149069148985,4.406869615426558e-9,1.019925986884016e-8
RL26838,152.2418802133197,-0.8252872812423061,0.1407034954806566,-5.8654355275471,4.47955304627971e-9,1.0365035559487925e-8
RL25522,267.79306631238234,-0.752763159438969,0.1283421399192092,-5.865284464734888,4.483633429947224e-9,1.0372033046426795e-8
RL49312,207.42232290011918,0.6723785613472253,0.11469742766745929,5.862193904615223,4.5679114840589465e-9,1.0564505599024695e-8
RL16507,29.215864155677373,-0.9491361812485575,0.16191683594540568,-5.86187455866901,4.576707260590462e-9,1.0582355850953223e-8
RL25682,143.0379114452737,-0.8427719433568852,0.14380294359296694,-5.860602865977099,4.61189740136427e-9,1.0661212919349608e-8
RL45800,931.6764822401308,1.452401894246421,0.24783182539902324,5.860433347928467,4.6166081291108425e-9,1.0669590922068364e-8
RL20243,84.17266092343486,-0.806113152347203,0.13761496819444044,-5.857743259499365,4.691992556827892e-9,1.0841262801894093e-8
RL31543,167.93656127175097,-0.790526498335294,0.13495837774627648,-5.857557800683513,4.697233582547261e-9,1.0850819520257376e-8
RL17291,33.09616481468864,-1.2028523755352347,0.20544645756294955,-5.854821688354867,4.775220708623532e-9,1.1028378964883134e-8
RL32302,83.7311161959384,0.8126757698477108,0.13886436456502255,5.852298913355697,4.848242557300147e-9,1.1194390292190794e-8
RL62705,280.38362803147646,0.9563319229588211,0.16345202779271964,5.850841594768012,4.890918628514679e-9,1.1290272903623448e-8
RL61678,127.41315206204486,-0.7400060556420737,0.126503164939107,-5.849703886841723,4.9244890831170215e-9,1.13650958392971e-8
RL51511,299.8919168353653,0.901797882989795,0.15417433465022734,5.849208852016053,4.939166025992922e-9,1.1396290031778782e-8
RL18031,94.74848714142863,-0.9718876312446223,0.16617874807381114,-5.848447184190735,4.961831344820371e-9,1.1445897065101257e-8
RL35150,70.26443708092232,-1.2453759363731167,0.21298457912166935,-5.8472587147339175,4.997399498834204e-9,1.1525237923567845e-8
RL6816,87.03278918651723,-0.9437616562152605,0.16141695176576368,-5.846731993705206,5.013242269770337e-9,1.1559060598531277e-8
RL9862,223.45317993378922,0.8085674225874214,0.13829510057568398,5.846681619389122,5.014759991596042e-9,1.155984580222374e-8
RL17805,96.81768758759164,-0.7480334608267457,0.12798683573153888,-5.844612506834664,5.077487833968587e-9,1.1701696909075692e-8
RL43717,78.75807977247659,-0.7287119222680424,0.1247260639488167,-5.842499147307982,5.142344984986043e-9,1.1848387553393462e-8
RL62125,136.23187202502348,-0.7101136422251194,0.12154754692681999,-5.84227045448031,5.149411510623909e-9,1.1861886238406471e-8
RL36118,346.33568064971,0.6049793095310902,0.10359151965623821,5.840046671181919,5.218620071309702e-9,1.2018491815258273e-8
RL1072,549.2362742211259,0.7092245267373668,0.12148241131428002,5.838084040845827,5.2804522093150126e-9,1.2158040022385329e-8
RL30699,72.25405426833963,-1.2464417647847394,0.21360142925747982,-5.835362474481626,5.367375245019885e-9,1.2355280099881687e-8
RL13149,163.83450359009558,-0.7490370658183466,0.1283680639254501,-5.835073326753223,5.376691615087089e-9,1.23738250902637e-8
RL60335,65.9510264219716,-1.2632555637600074,0.2165055159182905,-5.834750021966007,5.3871271595672004e-9,1.2394936435555274e-8
RL1887,554.0002381993597,0.5300502838850202,0.09088506372224611,5.832094539812473,5.473588957620139e-9,1.259092142511824e-8
RL13887,104.82722037617857,-0.8227667427771489,0.14109188181935298,-5.831425112258255,5.495597516944405e-9,1.2638587263792519e-8
RL11095,36.24012401864589,-0.7903755806902247,0.13559324976085277,-5.829018642773282,5.575427535323488e-9,1.2819175461689688e-8
RL34945,75.09617645379437,-0.9060870458634547,0.15549105930712354,-5.827261386609796,5.6344326603573675e-9,1.2951809158405745e-8
RL55641,479.7365977148035,0.7701589487567673,0.13217870664842063,5.826649150118384,5.655132676952641e-9,1.2996349844997644e-8
RL33396,214.93223999935176,0.6734187088165939,0.11561020026023565,5.824907381016081,5.714428197865756e-9,1.3129547239831943e-8
RL55828,293.96328001785355,0.6542266405156146,0.11239524951888027,5.820767722088797,5.857793051305419e-9,1.3455795968144845e-8
RL20194,43.35578915405509,-1.0154544703559538,0.17447981927275624,-5.8198963902440815,5.888411738659063e-9,1.352296615379607e-8
RL39975,101.38183708640494,-0.901265057883518,0.15489153839007802,-5.818684914948529,5.931241940909844e-9,1.3618142590538851e-8
RL27709,878.0895987437451,0.9554018187533353,0.16421669295780458,5.817933618958126,5.957955154058911e-9,1.3676278544380203e-8
RL63075,36.725163595715344,-1.1788412086241735,0.20262786363324578,-5.817764583245388,5.963981526071603e-9,1.368691249965486e-8
RL32856,38.44488604002707,-1.2509355655115566,0.21507680960516107,-5.816227085607367,6.0190685194928605e-9,1.3810105808742966e-8
RL58437,119.72219190884235,0.809282094281615,0.1391585163759249,5.815541264434065,6.043800134708284e-9,1.3863610680410033e-8
RL38536,535.0843107724933,0.8815137383612258,0.15158511984709466,5.815305217625695,6.0523351373970045e-9,1.3879946531816578e-8
RL45374,218.48144793444823,1.015391606933266,0.1746369082691878,5.8143013237964976,6.088765173114544e-9,1.396023208031399e-8
RL40456,237.69349201748275,1.1493472105643934,0.19779445975717203,5.810815995429913,6.216906562076096e-9,1.4247379799203563e-8
RL10808,53.033505626250765,-0.8259690927036276,0.14214303515678828,-5.810830560868196,6.216365630723402e-9,1.4247379799203563e-8
RL5778,258.52332293084226,1.0867643328705263,0.18702850148544894,5.810688340221119,6.221649381612462e-9,1.4254922288248804e-8
RL41599,106.42090813392554,-1.00011753345218,0.1721530493536494,-5.80946743149269,6.267188397009772e-9,1.435591090707627e-8
RL30998,1924.2225456285305,0.864638797097726,0.14884938036946108,5.80881690573111,6.291584766139154e-9,1.440843339633547e-8
RL1384,636.593877418948,0.7507967754524831,0.1292781446433234,5.807607910245935,6.337170765011562e-9,1.4509446703756945e-8
RL40476,601.0074721982869,0.7480983803157127,0.1289108556652564,5.803222517258782,6.505236810513064e-9,1.4890775169985614e-8
RL21894,206.22084762942617,-0.732847713027113,0.1263116715817108,-5.801900203284343,6.556758398672317e-9,1.5002904677473334e-8
RL50515,49.0860709115972,-0.9366586838110583,0.16144035476219987,-5.801886927161104,6.557277685918081e-9,1.5002904677473334e-8
RL58907,263.54302517009256,0.7568544381822276,0.130456160985432,5.8015998053686815,6.568518067169896e-9,1.5025121691033863e-8
RL44428,55.35719888351785,-0.8841186898192916,0.15239995810648188,-5.801305333703293,6.58006565016856e-9,1.5048030900012866e-8
RL6581,60.78584725763475,-1.207851610801352,0.20824974029088808,-5.800014968154086,6.6309000458450175e-9,1.5160754004702694e-8
RL52600,72.72177857096364,-1.063248587949262,0.18341201164385904,-5.797049922847086,6.749160506616405e-9,1.5427550320058916e-8
RL1808,917.3811707006407,0.772865658669752,0.13332855615243,5.796700129161835,6.763246527063987e-9,1.5456151011349396e-8
RL15054,203.90350750202435,-0.8557507299812971,0.14763501070195853,-5.796394269302848,6.775586781484517e-9,1.5480749696179143e-8
RL48560,92.7049342961496,-0.9308968022648022,0.16068570478807354,-5.793277027925732,6.902610777660983e-9,1.576730352096554e-8
RL20761,100.07291925710923,-0.7412656510325459,0.12795864078824037,-5.793009729286446,6.913610067737892e-9,1.578875601515956e-8
RL18286,36.52539558935402,-1.0776263881311876,0.1860271641064868,-5.792844251038124,6.9204280082045746e-9,1.5800651718337347e-8
RL10470,232.29957099891064,1.3025317652578454,0.22486493003324828,5.792507373494188,6.93432805656726e-9,1.5828707930146558e-8
RL36312,1006.0862760058279,0.6004033388933827,0.10367363389369308,5.791282858947881,6.985082363284059e-9,1.5940857264106313e-8
RL20459,57.65818489772931,-1.0982951168201998,0.1896609955911525,-5.790832814079324,7.003826693771231e-9,1.5979920569896256e-8
RL4233,610.0555773659302,0.894518870654029,0.1545100495398027,5.7893895789839585,7.064267873777157e-9,1.6114079098836625e-8
RL16450,246.30723806433852,0.8238629413295226,0.1423407586279124,5.787962276378979,7.1245405649620736e-9,1.6247791070117874e-8
RL45136,124.5792071748615,0.9918643753226721,0.17140106118331247,5.78680416839356,7.173812844674034e-9,1.635635991054075e-8
RL6955,44.100211979604815,-1.1491093379565878,0.19861198299701396,-5.785699939232086,7.221101348575319e-9,1.6460356370243647e-8
RL63244,468.94827892217546,-0.7405888850624913,0.12802946279496596,-5.7845191949958785,7.2720019615847574e-9,1.6572536380311513e-8
RL30105,23.547193343970708,-1.4562614173955466,0.2519235489939956,-5.780568840073999,7.4448466345558975e-9,1.6962504397062392e-8
RL33988,817.272907229026,0.7862548235283692,0.13603713927916045,5.7797071277344605,7.483077537024359e-9,1.7045655628294873e-8
RL22,94.43704794270721,-0.9128716247321524,0.15795088896427423,-5.779464938235506,7.493856888475475e-9,1.7066251077186727e-8
RL52812,155.49854701562043,-0.8027478849295057,0.13893654829238966,-5.777802131949731,7.568273720881829e-9,1.7231729176688976e-8
RL58458,216.05667165364125,0.8316559867081118,0.14395534437605717,5.777180349314172,7.596285014721673e-9,1.729149718232889e-8
RL49996,74.71020563559765,-0.8165351579208877,0.14134698249178704,-5.776813509042066,7.612858417272836e-9,1.732520733664409e-8
RL27045,19.09742912712984,-1.3520789588447146,0.23425857579425746,-5.771737296107386,7.84583699182434e-9,1.785127879048077e-8
RL13283,573.8077638257884,0.5699179855792232,0.09875858693878214,5.770819563594004,7.888690990131063e-9,1.794462486057147e-8
RL21456,195.90642309850372,0.5422850280582984,0.09399211948895742,5.769473345284104,7.95196541897281e-9,1.808436785880338e-8
RL53099,434.0542899608448,0.8818228027648048,0.1529303522493548,5.766172573296516,8.109202488666408e-9,1.8437686603080373e-8
RL24198,38.546886261969455,-1.03534836117999,0.17956840212257957,-5.7657602837788,8.129053616466852e-9,1.8478543174468633e-8
RL55574,1842.0885426898858,0.9144102629954934,0.1586047220858852,5.765340722329415,8.14930338043902e-9,1.852028678452006e-8
RL59881,93.39266044097685,0.7570713191539029,0.1313170514889854,5.7652171638761205,8.155276163123178e-9,1.8529572402098475e-8
RL23724,83.25499540481007,-0.9443515102055182,0.16382486838338486,-5.764396574978689,8.195051348660226e-9,1.8615638270609163e-8
RL58030,171.1035925165444,-0.6718145077516022,0.11660612769586608,-5.761399688220839,8.34192359012228e-9,1.8944886599213876e-8
RL40076,100.00017966016502,-1.0979803833705708,0.19058340111853495,-5.76115431315906,8.354061709362933e-9,1.8968066123917687e-8
RL7975,96.9844360357057,-0.7092919282771699,0.12316856729309829,-5.758708929278216,8.475971149857438e-9,1.9240415323994462e-8
RL62137,106.97937504726768,-1.19282330386762,0.20713589070525143,-5.758650998657563,8.47888002903605e-9,1.924257034553594e-8
RL53279,900.9932619349016,0.8119878471644909,0.14103488748173434,5.7573545217289075,8.544234730074906e-9,1.9386410593654245e-8
RL33016,840.3875260751798,0.9222411160045724,0.160189893797257,5.7571741521459465,8.553365782058967e-9,1.940264540998361e-8
RL57746,1261.4981399349633,0.6854782813794599,0.11907276703499528,5.756801479031717,8.572262092777955e-9,1.94410193420507e-8
RL1396,426.717259774684,0.9285779918447923,0.16131304702782231,5.75637252506077,8.59406235754488e-9,1.948595990558548e-8
RL32109,105.88256450796872,-0.7557757143098659,0.13132704601529993,-5.754912923434036,8.668646602530911e-9,1.9650533157168408e-8
RL58594,54.074934425987784,0.81621073703786,0.14185056112252414,5.754018387934707,8.71466712203501e-9,1.975029567006319e-8
RL42501,54.477548539035446,-0.9122282898175219,0.15856088674498056,-5.753173487763681,8.758352154275842e-9,1.984472038647641e-8
RL54098,153.00206046859535,-0.7107684496027572,0.12356832845110641,-5.752027712214255,8.817934013465263e-9,1.9975112344228116e-8
RL48755,38.562111950767715,-1.2480272850593692,0.2169809374628939,-5.751783081280103,8.830706100921622e-9,1.9999431252548506e-8
RL17186,57.15769720964029,-1.3301415030478063,0.23129053986707068,-5.75095507067551,8.874069812795546e-9,2.009300566328159e-8
RL43368,79.5475343274885,-1.783383701017046,0.3102299342446551,-5.7485867872783185,8.999245030386543e-9,2.0371734946610385e-8
RL5588,457.40804326944203,0.7170142281893882,0.12494765104949837,5.738517068282788,9.550913935949635e-9,2.1615573830611985e-8
RL472,105.54887966441346,-1.164575427064861,0.203033797678902,-5.735869793001839,9.701317256369808e-9,2.1950906787454267e-8
RL28936,91.73719724814151,-1.1191936452373281,0.19513386650645628,-5.735517187634357,9.721523243550169e-9,2.1991559145741224e-8
RL46393,1738.801778243971,0.759088728436554,0.1323605833095976,5.735005916837114,9.75089420269995e-9,2.2052920559768198e-08
RL1947,1073.912177620705,0.8118244158755105,0.1416048276480212,5.733027816632175,9.865344639096336e-9,2.2306627758675112e-8
RL54483,246.67983447106155,0.5389005325361049,0.09400115321771695,5.732914055723895,9.871966260699906e-9,2.2316461482521425e-8
RL25911,204.48267760819314,0.6640260307465683,0.1158333433275007,5.732598331977161,9.890366067427752e-9,2.235291019151681e-8
RL28886,85.42361937162067,-0.9079722071351565,0.15841042922714876,-5.731770386362579,9.938775700331349e-9,2.245715080010443e-8
RL52769,76.26542187849378,-1.0445582100235804,0.18228080558756224,-5.7304893219917545,1.0014133183427746e-8,2.262221942978157e-8
RL60245,2832.799457380627,0.5722053229761779,0.09987831692388814,5.729024482983875,1.0100981715746609e-8,2.2813164776594227e-8
RL46381,1077.8990263659973,0.7237483553867036,0.1263524506672571,5.728012013733386,1.0161437202131168e-8,2.294442706942471e-8
RL57696,701.0672577758445,0.6651340004641753,0.11618898844141005,5.72458723831285,1.0368551792356482e-8,2.3406707724354176e-8
RL41001,90.20362055287234,-0.9744707456168306,0.17023019076645313,-5.724429616329063,1.0378182151599671e-8,2.3423063371341938e-8
RL51031,1264.054120712578,0.8185062558358684,0.14299316903191062,5.724093405141676,1.0398752979066e-8,2.3464097944491753e-8
RL4556,285.1181366102571,1.2032564012860372,0.21021646169446914,5.723892370688186,1.0411072046649992e-8,2.3486498391477812e-8
RL29594,106.05850869754919,-0.6468483000591401,0.11301174528701177,-5.723726311954242,1.0421258554640214e-8,2.3504078779643292e-8
RL25074,55.27613557900195,-0.9168011975839189,0.16025950560597044,-5.720728977150692,1.0606797582749152e-8,2.3917049888081902e-8
RL41636,777.8727203829276,1.0244920991804884,0.17919101220910164,5.717318556050054,1.0821812885773199e-8,2.4396281574447388e-8
RL27323,150.84442106775163,-0.9020155076362921,0.15783301885205464,-5.714998763863218,1.0970482171571304e-8,2.4725759679786598e-8
RL3916,21.350408637806236,-1.2200835100635377,0.2135017525509689,-5.714629952614882,1.099430043842682e-8,2.477375638030091e-8
RL14829,115.43597747976186,0.8965714922270286,0.15691283816603246,5.713818593213827,1.1046876013873799e-8,2.488651581927981e-8
RL1973,147.99051850943445,-0.7408107150630174,0.1296561352904023,-5.713657231906213,1.1057361214201151e-8,2.490442365216865e-8
RL52900,411.9319881053174,0.7329159435716702,0.12829096080404148,5.712919592917895,1.110541602303372e-8,2.500692165700324e-8
RL38702,142.95312347346638,0.6837037097712767,0.11968593018124093,5.712481899384006,1.1134026229438424e-8,2.506559779300443e-8
RL61584,560.7530830891766,0.8612627066739532,0.15079901044978386,5.711328636077185,1.120975369570355e-8,2.5230295964200976e-8
RL12826,82.46552163773369,1.511761511161082,0.26470593806409115,5.711097840181625,1.1224968587942026e-8,2.5258751497156438e-8
RL59052,96.667378133478607,0.9029306905226964,0.15817110827764924,5.708569032327424,1.1392996810668119e-8,2.5630980224687497e-8
RL13499,961.2289756055493,0.48858234463033257,0.0856008871628876,5.707678516235731,1.1452747630430958e-8,2.5759501083562073e-8
RL51614,43.207989911160276,-1.1362084947200868,0.19921470881217102,-5.703436766766843,1.1741560778850683e-8,2.6403051717040006e-08
RL7802,841.5362402017696,0.923603827546579,0.16210125323011063,5.697697020488042,1.2143660962889255e-8,2.7300996029206155e-8
RL15990,56.68663805595112,-1.0111173857906506,0.17748745766305943,-5.696838520895074,1.2204942361725477e-8,2.7432486608410203e-8
